motion_model,control_points,candidate_control_points,coverage_fraction,total_seconds,background_std_improvement,background_abs_mean_improvement,background_p95_abs_improvement,vessel_abs_signal_ratio,vessel_contrast_ratio,vessel_edge_strength_ratio,mean_displacement,max_displacement
nonrigid,48,152,0.25,12.17840630000137,0.09332250517611239,0.1444331582754025,0.13470554095669796,0.9915201263540355,1.0590519577637232,0.9825378778541254,0.8237137875823655,3.162346300617178
